path,page_type,language,title,canonical,robots,indexable,in_sitemap,sitemap_files,hreflang,body_chars,unique_chars,template_share_pct,external_links,internal_links,news_aggregation,has_author,has_published_date,has_modified_date,has_reviewed_date,has_source,has_as_of,is_tool,data_completeness,has_adsense,uses_ga4,uses_naver_analytics,uses_supabase,has_meta_refresh,grade,action_reason
/apt/gyeonggi-hanam/wiryegeurinpakeupureujio/,apt-complex,ko,위례그린파크푸르지오 실거래가·취득세 계산 | 하남시 — 톺다,https://topda.kr/apt/gyeonggi-hanam/wiryegeurinpakeupureujio/,"noindex,follow",False,False,,,3447,2274,34.0,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 39, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hanam/wiryehobansseomit/,apt-complex,ko,위례호반써밋 실거래가·취득세 계산 | 하남시 — 톺다,https://topda.kr/apt/gyeonggi-hanam/wiryehobansseomit/,"noindex,follow",False,False,,,3241,1979,38.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 28, ""quarters_charted"": 4, ""area_types"": 5, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 28행 · 면적 5유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hanam/wiryeporejai/,apt-complex,ko,위례포레자이 실거래가·취득세 계산 | 하남시 — 톺다,https://topda.kr/apt/gyeonggi-hanam/wiryeporejai/,"noindex,follow",False,False,,,2821,1571,44.3,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 19, ""quarters_charted"": 4, ""area_types"": 4, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 19행 · 면적 4유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hanam/wiryerotdekaeseul/,apt-complex,ko,위례롯데캐슬 실거래가·취득세 계산 | 하남시 — 톺다,https://topda.kr/apt/gyeonggi-hanam/wiryerotdekaeseul/,(none → index),True,True,sitemap-apt-complexes.xml,,5589,4271,23.6,0,18,False,False,False,True,False,True,True,False,"{""deal_rows"": 95, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hanam/wiryesindosisinaninseubilaseuteuro/,apt-complex,ko,위례신도시신안인스빌아스트로 실거래가·취득세 계산 | 하남시 — 톺다,https://topda.kr/apt/gyeonggi-hanam/wiryesindosisinaninseubilaseuteuro/,"noindex,follow",False,False,,,2649,1476,44.3,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 16, ""quarters_charted"": 4, ""area_types"": 4, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 16행 · 면적 4유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hanam/wiryesupumirin/,apt-complex,ko,위례숲우미린 실거래가·취득세 계산 | 하남시 — 톺다,https://topda.kr/apt/gyeonggi-hanam/wiryesupumirin/,"noindex,follow",False,False,,,3213,1986,38.2,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 28, ""quarters_charted"": 0, ""area_types"": 4, ""has_chart"": false}",False,True,True,False,False,B,"품질 게이트 미달(거래 28행 · 면적 4유형 · 분기차트 없음) — noindex,follow"
/apt/gyeonggi-hanam/wiryeumirin/,apt-complex,ko,위례우미린 실거래가·취득세 계산 | 하남시 — 톺다,https://topda.kr/apt/gyeonggi-hanam/wiryeumirin/,"noindex,follow",False,False,,,2300,1085,52.8,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 9, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 9행 · 면적 3유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/anhwadongmaeuljugong5danji/,apt-complex,ko,안화동마을주공5단지 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/anhwadongmaeuljugong5danji/,"noindex,follow",False,False,,,2930,1795,38.7,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 29, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 29행 · 면적 2유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/anhwadongmaeuljugong7danji/,apt-complex,ko,안화동마을주공7단지 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/anhwadongmaeuljugong7danji/,"noindex,follow",False,False,,,4179,2912,30.3,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 61, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/anhwadongmaeuljugong9danji/,apt-complex,ko,안화동마을주공9단지 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/anhwadongmaeuljugong9danji/,"noindex,follow",False,False,,,4022,2797,30.5,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 57, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/anhwadongmaeulunampeoseuteubil/,apt-complex,ko,안화동마을우남퍼스트빌 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/anhwadongmaeulunampeoseuteubil/,"noindex,follow",False,False,,,3011,1852,38.5,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 29, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 29행 · 면적 3유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/annyeongdongubangaiyuswel/,apt-complex,ko,안녕동우방아이유쉘 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/annyeongdongubangaiyuswel/,"noindex,follow",False,False,,,2722,1559,42.7,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 26, ""quarters_charted"": 4, ""area_types"": 1, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 26행 · 면적 1유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/areummaeulsinhanmijien/,apt-complex,ko,아름마을신한미지엔 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/areummaeulsinhanmijien/,"noindex,follow",False,False,,,2849,1597,43.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 23, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 23행 · 면적 3유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/balanmaeuljugong/,apt-complex,ko,발안마을주공 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/balanmaeuljugong/,"noindex,follow",False,False,,,3204,1989,37.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 36, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/bandalmaeuldusanwibeu1danji/,apt-complex,ko,반달마을두산위브1단지 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bandalmaeuldusanwibeu1danji/,"noindex,follow",False,False,,,3221,2033,36.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 33, ""quarters_charted"": 4, ""area_types"": 4, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/bandalmaeuldusanwibeu2danji/,apt-complex,ko,반달마을두산위브2단지 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bandalmaeuldusanwibeu2danji/,"noindex,follow",False,False,,,3183,1959,38.5,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 32, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/bandalmaeulpureujio/,apt-complex,ko,반달마을푸르지오 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bandalmaeulpureujio/,"noindex,follow",False,False,,,3659,2450,33.0,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 48, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/bandoyuboraaibipakeu3/,apt-complex,ko,반도유보라아이비파크3 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bandoyuboraaibipakeu3/,"noindex,follow",False,False,,,7652,6267,18.1,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 141, ""quarters_charted"": 4, ""area_types"": 5, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/banwoljaideopakeu/,apt-complex,ko,반월자이더파크 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/banwoljaideopakeu/,"noindex,follow",False,False,,,3829,2523,34.1,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 42, ""quarters_charted"": 4, ""area_types"": 6, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/bibonggeumgangpenterium/,apt-complex,ko,비봉금강펜테리움 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bibonggeumgangpenterium/,"noindex,follow",False,False,,,2536,1350,46.8,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 18, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 18행 · 면적 2유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/bongdamaipakeu/,apt-complex,ko,봉담아이파크 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bongdamaipakeu/,"noindex,follow",False,False,,,3381,2065,38.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 34, ""quarters_charted"": 4, ""area_types"": 5, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/bongdamgeudaega3danji/,apt-complex,ko,봉담그대가3단지 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bongdamgeudaega3danji/,"noindex,follow",False,False,,,4518,3190,29.4,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 61, ""quarters_charted"": 4, ""area_types"": 6, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/bongdamhansindeohyuedyupakeu/,apt-complex,ko,봉담한신더휴에듀파크 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bongdamhansindeohyuedyupakeu/,"noindex,follow",False,False,,,4442,3184,28.3,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 64, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/bongdamhyumeonbil/,apt-complex,ko,봉담휴먼빌 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bongdamhyumeonbil/,"noindex,follow",False,False,,,2818,1654,41.3,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 24, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 24행 · 면적 3유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/bongdamjaipeuraideusiti/,apt-complex,ko,봉담자이프라이드시티 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bongdamjaipeuraideusiti/,"noindex,follow",False,False,,,2613,1359,48.0,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 12, ""quarters_charted"": 4, ""area_types"": 5, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 12행 · 면적 5유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/bongdamjairajenneu/,apt-complex,ko,봉담자이라젠느 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bongdamjairajenneu/,"noindex,follow",False,False,,,2244,1066,52.5,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 10, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 10행 · 면적 2유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/bongdamjairapine/,apt-complex,ko,봉담자이라피네 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/bongdamjairapine/,"noindex,follow",False,False,,,3666,2451,33.1,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 47, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/byeongjeomimgwanggeudaega/,apt-complex,ko,병점임광그대가 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomimgwanggeudaega/,"noindex,follow",False,False,,,2586,1399,45.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 19, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 19행 · 면적 2유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/byeongjeomseongho/,apt-complex,ko,병점성호 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomseongho/,"noindex,follow",False,False,,,3078,1929,37.3,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 34, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/byeongjeomyeokdongmungutmoninghil/,apt-complex,ko,병점역동문굿모닝힐 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomyeokdongmungutmoninghil/,"noindex,follow",False,False,,,2748,1579,42.5,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 25, ""quarters_charted"": 4, ""area_types"": 1, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 25행 · 면적 1유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/byeongjeomyeokedyupore/,apt-complex,ko,병점역에듀포레 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomyeokedyupore/,"noindex,follow",False,False,,,4156,2934,29.4,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 61, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/byeongjeomyeokhaniltaun/,apt-complex,ko,병점역한일타운 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomyeokhaniltaun/,"noindex,follow",False,False,,,2711,1581,41.7,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 24, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 24행 · 면적 2유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/byeongjeomyeoksenteureolheobeusiti/,apt-complex,ko,병점역센트럴허브시티 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomyeoksenteureolheobeusiti/,"noindex,follow",False,False,,,5025,3750,25.4,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 81, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/byeongjeomyeokseonghopeulrereubil/,apt-complex,ko,병점역성호플레르빌 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomyeokseonghopeulrereubil/,"noindex,follow",False,False,,,3014,1818,39.7,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 30, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/byeongjeomyeokskbyuapateu/,apt-complex,ko,병점역SK뷰아파트 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomyeokskbyuapateu/,"noindex,follow",False,False,,,2589,1358,47.5,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 14, ""quarters_charted"": 4, ""area_types"": 4, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 14행 · 면적 4유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/byeongjeomyeokunampeoseuteubil3cha/,apt-complex,ko,병점역우남퍼스트빌3차 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomyeokunampeoseuteubil3cha/,"noindex,follow",False,False,,,2837,1666,41.3,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 27, ""quarters_charted"": 4, ""area_types"": 1, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 27행 · 면적 1유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/byeongjeomyeokyangunaeanae/,apt-complex,ko,병점역양우내안애 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/byeongjeomyeokyangunaeanae/,"noindex,follow",False,False,,,2838,1662,41.4,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 22, ""quarters_charted"": 4, ""area_types"": 4, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 22행 · 면적 4유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/cheongunmaeulsinaninseubil/,apt-complex,ko,청운마을신안인스빌 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/cheongunmaeulsinaninseubil/,"noindex,follow",False,False,,,2370,1189,49.8,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 13, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 13행 · 면적 2유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/cheonsanseukaibil/,apt-complex,ko,천산스카이빌 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/cheonsanseukaibil/,"noindex,follow",False,False,,,2282,1114,51.2,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 13, ""quarters_charted"": 4, ""area_types"": 1, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 13행 · 면적 1유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/daechang/,apt-complex,ko,대창 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/daechang/,"noindex,follow",False,False,,,2307,1180,48.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 14, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 14행 · 면적 2유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/daegwangpainbaelrigoldeu/,apt-complex,ko,대광파인밸리골드 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/daegwangpainbaelrigoldeu/,"noindex,follow",False,False,,,2178,1084,50.2,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 12, ""quarters_charted"": 4, ""area_types"": 1, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 12행 · 면적 1유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/dajeongmaeulsinhaneseubil1cha/,apt-complex,ko,다정마을신한에스빌1차 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/dajeongmaeulsinhaneseubil1cha/,"noindex,follow",False,False,,,2695,1506,44.1,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 21, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 21행 · 면적 2유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/dajeongmaeulsinhaneseubil2cha/,apt-complex,ko,다정마을신한에스빌2차 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/dajeongmaeulsinhaneseubil2cha/,"noindex,follow",False,False,,,2272,1154,49.2,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 12, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,B,"품질 게이트 미달(거래 12행 · 면적 2유형 · 분기차트 있음) — noindex,follow"
/apt/gyeonggi-hwaseong/daonmaeulssangyongseuwitdathom/,apt-complex,ko,다온마을쌍용스윗닷홈 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/daonmaeulssangyongseuwitdathom/,"noindex,follow",False,False,,,3575,2362,33.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 45, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/deopelrichehyumeonbil/,apt-complex,ko,더펠리체휴먼빌 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/deopelrichehyumeonbil/,"noindex,follow",False,False,,,2851,1724,39.5,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 25, ""quarters_charted"": 0, ""area_types"": 2, ""has_chart"": false}",False,True,True,False,False,B,"품질 게이트 미달(거래 25행 · 면적 2유형 · 분기차트 없음) — noindex,follow"
/apt/gyeonggi-hwaseong/deosyapsenteureolsiti/,apt-complex,ko,더샵센트럴시티 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/deosyapsenteureolsiti/,"noindex,follow",False,False,,,6074,4672,23.1,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 94, ""quarters_charted"": 4, ""area_types"": 6, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/donggwangbyuel/,apt-complex,ko,동광뷰엘 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/donggwangbyuel/,"noindex,follow",False,False,,,3088,1857,39.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 30, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/dongnamhwemiri/,apt-complex,ko,동남훼미리 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/dongnamhwemiri/,"noindex,follow",False,False,,,4488,3197,28.8,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 67, ""quarters_charted"": 4, ""area_types"": 4, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/dongtan-deo-reikeu-paelriseu/,apt-complex,ko,동탄 더 레이크 팰리스 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/dongtan-deo-reikeu-paelriseu/,"noindex,follow",False,False,,,5157,3839,25.6,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 75, ""quarters_charted"": 4, ""area_types"": 5, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/dongtan2sindosi-berache/,apt-complex,ko,동탄2신도시 베라체 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/dongtan2sindosi-berache/,"noindex,follow",False,False,,,6502,5190,20.2,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 120, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/dongtan2sindosihobanbereudium22danji/,apt-complex,ko,동탄2신도시호반베르디움22단지 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/dongtan2sindosihobanbereudium22danji/,"noindex,follow",False,False,,,6849,5555,18.9,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 124, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/dongtandongwonroyaldyukeu2cha/,apt-complex,ko,동탄동원로얄듀크2차 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/dongtandongwonroyaldyukeu2cha/,"noindex,follow",False,False,,,5464,4201,23.1,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 95, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/dongtanhosuhauseudi/,apt-complex,ko,동탄호수하우스디 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/dongtanhosuhauseudi/,"noindex,follow",False,False,,,3972,2689,32.3,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 53, ""quarters_charted"": 4, ""area_types"": 3, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
/apt/gyeonggi-hwaseong/dongtannarumaeuldongtanyeoku-borayeoulsup1-0/,apt-complex,ko,동탄나루마을동탄역U.BORA여울숲1.0 실거래가·취득세 계산 | 화성시 — 톺다,https://topda.kr/apt/gyeonggi-hwaseong/dongtannarumaeuldongtanyeoku-borayeoulsup1-0/,"noindex,follow",False,False,,,3815,2603,31.8,0,19,False,False,False,True,False,True,True,False,"{""deal_rows"": 51, ""quarters_charted"": 4, ""area_types"": 2, ""has_chart"": true}",False,True,True,False,False,A,품질 게이트 통과 단지 페이지 — 색인 후보
